product_name,rating,review
Samsung Galaxy Note 3 N900 32GB Unlocked GSM 4G LTE Android Smartphone w/ S Pen Stylus - Black,4,i love this phone it has many useful features especially the ability to screen write edit photos draw and more unfortunately i found out too late that the phone is not capable of utilizing the 4g or 4g lte systems as seen in other reviews too late this model is not capable of using the higher speed bands other than that i ve been happy with the phone itself
Samsung Galaxy S II Skyrocket I727 16GB Unlocked GSM 4G LTE Smartphone - Black,1,i can t download apps at all the last review was about the phone case i purchased from amazon but the phone will not download apps
Apple iPhone 4 - GSM Unlocked Smartphone - Black - 8GB (Certified Refurbished),5,awesome product perfectly in working condition not a single scratch battery life is awesome too all of these just for 69 of course i just got it ill post a review again in 3 months fingers crossed
BLU Life Pure Unlocked Phone (Black),3,the pretty good for the price but it can become very slow after a while and the battery life is abysmal i can get maybe 4 5 hours on a single charge
Motorola Moto E (1st Generation) - Black - 4 GB - Global GSM Unlocked Phone,4,the phone is pretty good for its price it a advertised the only problem was the back cover is a bit rattly after i put in the sun card the rattly back is only reason for the 4 star but the low 2gb internal storage really limits the number of apps installed but since it s advertised not a complaint just an annoyance even with a memory card
Samsung Galaxy S Duos GT-S7562 GSM Unlocked Touchscreen 5MP Camera Smartphone White,3,it is good device very elegant attracts attention wherever you go unfortunately only applications and can only be installed in phone memory the memory card is for files only
BLU PURE XL Smartphone - 4G LTE GSM Unlocked - 64GB +3GB RAM - Gold,1,bought the blu pure xl smartphone in may 2 months after the 4g is not working at first everything worked just fine but now i realise it wasn t worth it at all the 30 days return policy is over and i am stuck with it good luck if you have already bought one
BLU Studio C 5.0-Inch Smartphone with Android Lollipop OS - Unlocked (Grey),3,the screen on my goes black every now and then and you can t take the battery out because its built in but other then that it has been fine
"Nokia Lumia 900 16GB Unlocked GSM Phone with Windows 7.5 OS, AMOLED Touchscreen, 8MP Camera, GPS, Wi-Fi, Bluetooth, FM Radio and microSD Slot - White",5,this is a amazing cellphone you ll fine a lot of apps and a lot of thing to do in it i sugest it as one of the best cells i ever had
Samsung Korea SAMSUNG GALAXY S4 MINI GT-i9195 LTE 8GB- FACTORY UNLOCKED International Version - Unlocked Cell Phones - Retail Packaging - White(NO WARRANTY),1,this phone come lock i bought for use in venezuela but doesn t work in any carrier provider need code for unlock please
BLU Studio 5.0 C HD - Unlocked Cell Phones - Retail Packaging - Blue,4,first this phone is replacing a nexus 5 with horrific disfigurements on its glass screen that rendered it unusable for daily use this phone though at its price point is an absolute steal blu has really done something great by offering a price range for unlocked phones below the 200 usd mark the packaging was clean and enhanced the phone s initial charm the inclusion of earbuds case and screen protector were an absolute plus its version of kitkat android 4 4 is relatively stable with most popular apps i use e g strava and instagram and is bundled with useful apps such as a file manager fm radio app and a sim management app one can t help but feel from a u s consumer perspective that this phone is ideal for international travel given the dual sim card feature additional characteristics make this phone standout the camera is surprisingly apt at taking pictures from both front and back although there is some focus lag that users will have to be patient with the colors on the screen are vibrant and the viewing angles are as blu describes them on their product page as many of the phones on the market today don t have a removable battery the blu 5 0 c hd was a breath of fresh or old depending on how you look at it air i for one cherish the fact that i can replace the battery with ease and the micro sd card as well battery life is standard for a phone with a screen this size you ll get a good day s use out of it i played a good amount of monument valley on this device and the performance was adequate although at one point the phone s processor hit 68 7 c which was of concern for everyday use from a college student standpoint this phone does it right on a concluding note phones such as this are a life saver high end phones will fall out of your hands and break and the cost of repair or replacement are burdensome i scored this phone for below 100 usd thanks to amazon s warehouse deals it had been opened but not used truth be told i am clumsy with my mobile devices and the fact that this phone does everything i need it to do yet if it were to break as a result of my tendencies i will not worry as much when replacing it with another blu device which i will definitively be considering for my next mobile phone purchase
"LG G4 Unlocked Smartphone with 32GB Internal Memory, 16 MP Camera and 5.5-Inch IPS Quantum Display for GSM and CDMA, US Warranty (Black Leather)",5,i bought this phone from amazon stated as used like new condition and that is exactly how i received it the box had a tiny dent on it and that was it very much worth 50 less than new the phone itself has an excellent uhd display everything is crisp and clear and the colors pop about as much as you would expect from a flagship phone i bought the black leather back and i ve been loving the look and feel of it not only does the phone look very cool it also makes it easier to hold with one hand and keeps it from sliding out of your hand i have yet to put a case in it and i m reluctant to ever put one on because of how nice the back looks the camera is one of the best cameras on any phone period and that s true from what i ve seen the 16 mp display makes some seriously good photos on auto and manual it s about as good as you can get besides a dslr camera hardware is pretty much what you would expect from a flagship phone as well the phone is snappy and i have not witnessed any slowdowns even while playing deezer along with other apps all working simultaneously this phone takes a micro sim card which is standard with today s phones my micro sim card i used with a previous phone works perfectly in this all i needed was to plug it in and the phone did the rest automaticlly if you are using this phone on at t or cricket you will not have a problem battery life is unfortunately only average i never let my phones die let alone get passed 30 battery life and unfortunately it s a bit hard to reach a full day without dipping below that 30 mark this is with looking at facebook every now and again along with other apps and without music playing if there was anything to complain about with this phone this would be it i have never owned a flagship phone before the most expensive phone i have ever bought was right around 100 and that is pushing it my last phone was an alcatel one touch idol 3 and i loved it but this lg g4 puts it to shame in every category just as a side note if you are a heavy music listener these headphones work super well with the actionpie earbuds they are by far the best sounding headphones in its price range and actually sound as good as headphones that cost 5 times as much the amp in this phone drives them really well and they get loud thanks for reading if you have any questions just comment and i ll try my best to answer your question
